timestamp,system_state,temp_setpoint,humidity_setpoint,co2_setpoint,temp_probe1,temp_probe2,temp_probe3,temp_dht,temp_co2,humidity,co2_ppm,peltier_mode,peltier_duty,peltier_enabled,humidifier,internal_fan,vent_angle,vent_fan_speed,active_light_schedule,neopixel_color,neopixel_intensity,white_intensity,uv_intensity,photo_mode
2025-10-11T16:08:08.363395,active,10.0,60.0,800.0,22.56,14.81,28.94,21.0,0.0,48.6,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:13.933079,active,10.0,60.0,800.0,22.56,14.81,28.94,21.0,0.0,48.6,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:19.562903,active,10.0,60.0,800.0,22.56,14.81,28.88,21.0,0.0,48.5,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:25.134301,active,10.0,60.0,800.0,22.56,14.81,28.81,21.0,0.0,48.5,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:30.764378,active,10.0,60.0,800.0,22.56,14.75,28.75,21.0,0.0,48.5,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:36.334009,active,10.0,60.0,800.0,22.56,14.75,28.69,21.0,0.0,48.5,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:41.963275,active,10.0,60.0,800.0,22.56,14.75,28.75,20.9,0.0,48.5,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:47.531978,active,10.0,60.0,800.0,22.5,14.75,28.75,20.9,0.0,48.5,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:53.165996,active,10.0,60.0,800.0,22.56,14.69,28.75,20.9,0.0,48.5,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:08:58.731899,active,10.0,60.0,800.0,22.56,14.69,28.88,20.9,0.0,48.5,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:04.362845,active,10.0,60.0,800.0,22.56,14.69,28.88,20.9,0.0,48.5,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:09.933471,active,10.0,60.0,800.0,22.56,14.62,28.88,20.9,0.0,48.5,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:15.567428,active,10.0,60.0,800.0,22.56,14.69,28.94,20.9,0.0,48.4,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:21.132364,active,10.0,60.0,800.0,22.5,14.62,28.94,20.9,0.0,48.5,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:26.764086,active,10.0,60.0,800.0,22.5,14.62,28.94,20.8,0.0,48.5,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:32.334024,active,10.0,60.0,800.0,22.5,14.62,29.0,20.8,0.0,48.4,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:37.963408,active,10.0,60.0,800.0,22.5,14.62,28.94,20.8,0.0,48.4,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:43.531282,active,10.0,60.0,800.0,22.5,14.62,28.88,20.8,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:49.164073,active,10.0,60.0,800.0,22.5,14.56,28.88,20.8,0.0,48.4,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:09:54.731949,active,10.0,60.0,800.0,22.5,14.56,28.94,20.8,0.0,48.4,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:00.363411,active,10.0,60.0,800.0,22.5,14.56,28.94,20.8,0.0,48.4,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:05.933998,active,10.0,60.0,800.0,22.5,14.56,28.94,20.8,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:11.567282,active,10.0,60.0,800.0,22.5,14.56,28.94,20.8,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:17.131280,active,10.0,60.0,800.0,22.44,14.5,28.94,20.7,0.0,48.4,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:22.763120,active,10.0,60.0,800.0,22.5,14.5,28.88,20.7,0.0,48.4,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:28.332802,active,10.0,60.0,800.0,22.5,14.5,28.81,20.7,0.0,48.5,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:33.963409,active,10.0,60.0,800.0,22.5,14.5,28.81,20.7,0.0,48.4,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:39.531200,active,10.0,60.0,800.0,22.5,14.44,28.75,20.7,0.0,48.4,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:45.163186,active,10.0,60.0,800.0,22.5,14.5,28.69,20.7,0.0,48.4,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:50.736548,active,10.0,60.0,800.0,22.5,14.44,28.69,20.7,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:10:56.363040,active,10.0,60.0,800.0,22.5,14.44,28.81,20.6,0.0,48.4,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:01.932866,active,10.0,60.0,800.0,22.5,14.44,28.81,20.6,0.0,48.4,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:07.563480,active,10.0,60.0,800.0,22.5,14.44,28.81,20.6,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:13.131240,active,10.0,60.0,800.0,22.44,14.38,28.81,20.6,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:18.765346,active,10.0,60.0,800.0,22.44,14.31,28.88,20.6,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:24.330780,active,10.0,60.0,800.0,22.44,14.38,28.81,20.6,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:29.962940,active,10.0,60.0,800.0,22.44,14.31,28.81,20.6,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:35.532756,active,10.0,60.0,800.0,22.44,14.38,28.69,20.6,0.0,48.4,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:41.165993,active,10.0,60.0,800.0,22.44,14.31,28.62,20.6,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:46.731682,active,10.0,60.0,800.0,22.44,14.31,28.62,20.6,0.0,48.4,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:52.363348,active,10.0,60.0,800.0,22.44,14.38,28.69,20.5,0.0,48.3,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:11:58.933819,active,10.0,60.0,800.0,22.44,14.31,28.62,20.6,0.0,48.3,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:04.587135,active,10.0,60.0,800.0,22.5,14.31,28.62,20.5,0.0,48.3,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:10.158063,active,10.0,60.0,800.0,22.5,14.25,28.62,20.5,0.0,48.3,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:15.823202,active,10.0,60.0,800.0,22.5,14.25,28.75,20.5,0.0,48.3,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:21.420508,active,10.0,60.0,800.0,22.56,14.25,28.75,20.5,0.0,48.3,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:27.191017,active,10.0,60.0,800.0,22.5,14.25,28.75,20.5,0.0,48.3,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:32.751352,active,10.0,60.0,800.0,22.5,14.25,28.81,20.5,0.0,48.3,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:39.307659,active,10.0,60.0,800.0,22.5,14.25,28.94,20.5,0.0,48.2,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:45.878360,active,10.0,60.0,800.0,22.5,14.25,28.88,20.5,0.0,48.2,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:51.533543,active,10.0,60.0,800.0,22.56,14.19,28.94,20.5,0.0,48.2,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:12:57.099519,active,10.0,60.0,800.0,22.56,14.19,28.94,20.4,0.0,48.2,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:02.803684,active,10.0,60.0,800.0,22.56,14.19,28.94,20.4,0.0,48.2,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:08.363979,active,10.0,60.0,800.0,22.56,14.25,28.88,20.4,0.0,48.2,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:14.028287,active,10.0,60.0,800.0,22.5,14.19,28.88,20.4,0.0,48.1,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:19.595196,active,10.0,60.0,800.0,22.5,14.19,28.75,20.4,0.0,48.1,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:25.259457,active,10.0,60.0,800.0,22.5,14.19,28.62,20.4,0.0,48.2,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:30.830005,active,10.0,60.0,800.0,22.5,14.19,28.56,20.4,0.0,48.1,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:36.494021,active,10.0,60.0,800.0,22.5,14.19,28.5,20.4,0.0,48.2,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:42.066048,active,10.0,60.0,800.0,22.5,14.19,28.44,20.3,0.0,48.1,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:48.731593,active,10.0,60.0,800.0,22.5,14.12,28.38,20.4,0.0,48.2,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:54.287535,active,10.0,60.0,800.0,22.44,14.12,28.38,20.3,0.0,48.1,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:13:59.851598,active,10.0,60.0,800.0,22.5,14.12,28.38,20.3,0.0,48.1,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:05.587180,active,10.0,60.0,800.0,22.5,14.12,28.38,20.3,0.0,48.2,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:11.146821,active,10.0,60.0,800.0,22.5,14.06,28.44,20.3,0.0,48.2,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:16.779446,active,10.0,60.0,800.0,22.44,14.12,28.44,20.3,0.0,48.1,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:22.347705,active,10.0,60.0,800.0,22.5,14.06,28.38,20.3,0.0,48.2,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:27.979688,active,10.0,60.0,800.0,22.5,14.0,28.38,20.3,0.0,48.2,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:33.547267,active,10.0,60.0,800.0,22.5,14.06,28.38,20.2,0.0,48.1,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:39.179109,active,10.0,60.0,800.0,22.5,14.06,28.38,20.2,0.0,48.1,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:44.747188,active,10.0,60.0,800.0,22.5,14.0,28.38,20.2,0.0,48.1,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:50.347951,active,10.0,60.0,800.0,22.44,14.06,28.44,20.2,0.0,48.1,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:14:55.915704,active,10.0,60.0,800.0,22.5,14.0,28.5,20.2,0.0,48.1,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:01.547402,active,10.0,60.0,800.0,22.44,14.0,28.56,20.2,0.0,48.1,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:07.114931,active,10.0,60.0,800.0,22.44,14.0,28.5,20.2,0.0,48.1,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:12.771369,active,10.0,60.0,800.0,22.44,13.94,28.5,20.2,0.0,48.1,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:18.347013,active,10.0,60.0,800.0,22.5,13.94,28.5,20.2,0.0,48.1,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:24.003190,active,10.0,60.0,800.0,22.44,13.94,28.56,20.1,0.0,48.1,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:29.583545,active,10.0,60.0,800.0,22.44,14.0,28.62,20.1,0.0,48.1,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:35.243358,active,10.0,60.0,800.0,22.44,13.94,28.62,20.1,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:40.810923,active,10.0,60.0,800.0,22.5,13.94,28.69,20.1,0.0,48.1,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:47.467210,active,10.0,60.0,800.0,22.44,13.94,28.62,20.1,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:53.035888,active,10.0,60.0,800.0,22.44,13.88,28.62,20.1,0.0,48.1,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:15:58.706026,active,10.0,60.0,800.0,22.44,13.88,28.62,20.1,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:04.269994,active,10.0,60.0,800.0,22.44,13.88,28.56,20.1,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:09.932309,active,10.0,60.0,800.0,22.44,13.88,28.56,20.1,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:15.498919,active,10.0,60.0,800.0,22.44,13.88,28.62,20.1,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:21.166770,active,10.0,60.0,800.0,22.5,13.88,28.5,20.0,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:26.732229,active,10.0,60.0,800.0,22.44,13.81,28.44,20.1,0.0,48.1,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:32.420590,active,10.0,60.0,800.0,22.5,13.88,28.44,20.0,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:37.998000,active,10.0,60.0,800.0,22.5,13.81,28.56,20.0,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:43.662362,active,10.0,60.0,800.0,22.44,13.81,28.62,20.0,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:49.227244,active,10.0,60.0,800.0,22.44,13.81,28.69,20.0,0.0,47.9,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:16:55.891581,active,10.0,60.0,800.0,22.44,13.75,28.62,20.0,0.0,48.0,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:01.453956,active,10.0,60.0,800.0,22.44,13.75,28.69,20.0,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:07.020320,active,10.0,60.0,800.0,22.44,13.75,28.62,20.0,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:12.587445,active,10.0,60.0,800.0,22.44,13.75,28.62,20.0,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:18.226006,active,10.0,60.0,800.0,22.44,13.75,28.69,20.0,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:23.791483,active,10.0,60.0,800.0,22.44,13.81,28.69,20.0,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:29.419102,active,10.0,60.0,800.0,22.44,13.75,28.69,20.0,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:34.987782,active,10.0,60.0,800.0,22.44,13.75,28.69,20.0,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:40.623473,active,10.0,60.0,800.0,22.44,13.75,28.62,19.9,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:46.187213,active,10.0,60.0,800.0,22.44,13.75,28.62,19.9,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:51.823046,active,10.0,60.0,800.0,22.38,13.75,28.75,19.9,0.0,47.9,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:17:57.388128,active,10.0,60.0,800.0,22.38,13.69,28.69,19.9,0.0,47.9,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:03.019155,active,10.0,60.0,800.0,22.38,13.69,28.62,19.9,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:08.591484,active,10.0,60.0,800.0,22.38,13.69,28.69,19.9,0.0,48.0,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:14.254943,active,10.0,60.0,800.0,22.38,13.69,28.69,19.9,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:19.851730,active,10.0,60.0,800.0,22.38,13.69,28.69,19.9,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:25.451407,active,10.0,60.0,800.0,22.38,13.62,28.75,19.9,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:31.021744,active,10.0,60.0,800.0,22.38,13.69,28.69,19.9,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:36.651607,active,10.0,60.0,800.0,22.38,13.62,28.69,19.9,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:42.219390,active,10.0,60.0,800.0,22.38,13.62,28.69,19.9,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:47.855097,active,10.0,60.0,800.0,22.38,13.69,28.75,19.8,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:53.419247,active,10.0,60.0,800.0,22.38,13.62,28.69,19.8,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:18:59.050899,active,10.0,60.0,800.0,22.38,13.62,28.62,19.8,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:04.620242,active,10.0,60.0,800.0,22.31,13.69,28.62,19.8,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:10.253456,active,10.0,60.0,800.0,22.31,13.62,28.62,19.8,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:15.827444,active,10.0,60.0,800.0,22.31,13.56,28.62,19.8,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:21.458204,active,10.0,60.0,800.0,22.31,13.62,28.62,19.8,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:27.051022,active,10.0,60.0,800.0,22.31,13.62,28.56,19.8,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:32.683836,active,10.0,60.0,800.0,22.31,13.56,28.56,19.8,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:38.254963,active,10.0,60.0,800.0,22.31,13.62,28.56,19.8,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:43.883380,active,10.0,60.0,800.0,22.31,13.56,28.5,19.8,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:49.451463,active,10.0,60.0,800.0,22.31,13.56,28.44,19.8,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:19:55.087548,active,10.0,60.0,800.0,22.31,13.56,28.38,19.8,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:00.651159,active,10.0,60.0,800.0,22.31,13.56,28.38,19.7,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:06.282817,active,10.0,60.0,800.0,22.31,13.56,28.5,19.7,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:11.851599,active,10.0,60.0,800.0,22.31,13.5,28.5,19.7,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:18.478980,active,10.0,60.0,800.0,22.25,13.5,28.5,19.7,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:24.043869,active,10.0,60.0,800.0,22.31,13.56,28.5,19.7,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:29.742746,active,10.0,60.0,800.0,22.31,13.44,28.5,19.7,0.0,48.0,400,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:35.306699,active,10.0,60.0,800.0,22.31,13.5,28.56,19.7,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:40.971105,active,10.0,60.0,800.0,22.31,13.44,28.56,19.7,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:46.539530,active,10.0,60.0,800.0,22.31,13.5,28.56,19.7,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:52.203235,active,10.0,60.0,800.0,22.31,13.5,28.56,19.7,0.0,48.0,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:20:57.771336,active,10.0,60.0,800.0,22.25,13.5,28.62,19.7,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:03.438392,active,10.0,60.0,800.0,22.25,13.44,28.56,19.7,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:09.002909,active,10.0,60.0,800.0,22.25,13.44,28.56,19.6,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:15.663607,active,10.0,60.0,800.0,22.25,13.44,28.62,19.7,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:21.274736,active,10.0,60.0,800.0,22.25,13.44,28.62,19.6,0.0,47.9,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:26.859752,active,10.0,60.0,800.0,22.25,13.44,28.56,19.7,0.0,48.0,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:32.491756,active,10.0,60.0,800.0,22.25,13.38,28.5,19.6,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:38.059308,active,10.0,60.0,800.0,22.25,13.44,28.44,19.6,0.0,47.9,404,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:43.708449,active,10.0,60.0,800.0,22.25,13.44,28.44,19.6,0.0,47.9,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:49.295449,active,10.0,60.0,800.0,22.25,13.38,28.44,19.6,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:21:54.926010,active,10.0,60.0,800.0,22.25,13.38,28.5,19.6,0.0,48.0,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:22:00.494006,active,10.0,60.0,800.0,22.25,13.38,28.56,19.6,0.0,47.9,402,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:22:06.123428,active,10.0,60.0,800.0,22.25,13.38,28.5,19.6,0.0,47.9,403,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:22:11.698081,active,10.0,60.0,800.0,22.25,13.38,28.5,19.6,0.0,48.0,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
2025-10-11T16:22:17.323607,active,10.0,60.0,800.0,22.25,13.38,28.56,19.6,0.0,47.9,401,cool,1.0,1,False,True,0,0,08:00-17:00,off,0,0,0,False
